stage,block,label,start_time,end_time,duration_h
70,23,B23,2030-10-05 20:00:00,2030-10-05 22:00:00,2.0
70,24,B24,2030-10-05 22:00:00,2030-10-06 00:00:00,2.0
71,1,B01,2030-11-04 00:00:00,2030-11-04 02:00:00,2.0
71,2,B02,2030-11-04 02:00:00,2030-11-04 04:00:00,2.0
71,3,B03,2030-11-04 04:00:00,2030-11-04 06:00:00,2.0
71,4,B04,2030-11-04 06:00:00,2030-11-04 08:00:00,2.0
71,5,B05,2030-11-04 08:00:00,2030-11-04 10:00:00,2.0
71,6,B06,2030-11-04 10:00:00,2030-11-04 12:00:00,2.0
71,7,B07,2030-11-04 12:00:00,2030-11-04 14:00:00,2.0
71,8,B08,2030-11-04 14:00:00,2030-11-04 16:00:00,2.0
71,9,B09,2030-11-04 16:00:00,2030-11-04 18:00:00,2.0
71,10,B10,2030-11-04 18:00:00,2030-11-04 20:00:00,2.0
71,11,B11,2030-11-04 20:00:00,2030-11-04 22:00:00,2.0
71,12,B12,2030-11-04 22:00:00,2030-11-05 00:00:00,2.0
71,13,B13,2030-11-01 00:00:00,2030-11-01 02:00:00,2.0
71,14,B14,2030-11-01 02:00:00,2030-11-01 04:00:00,2.0
71,15,B15,2030-11-01 04:00:00,2030-11-01 06:00:00,2.0
71,16,B16,2030-11-01 06:00:00,2030-11-01 08:00:00,2.0
71,17,B17,2030-11-01 08:00:00,2030-11-01 10:00:00,2.0
71,18,B18,2030-11-01 10:00:00,2030-11-01 12:00:00,2.0
71,19,B19,2030-11-01 12:00:00,2030-11-01 14:00:00,2.0
71,20,B20,2030-11-01 14:00:00,2030-11-01 16:00:00,2.0
71,21,B21,2030-11-01 16:00:00,2030-11-01 18:00:00,2.0
71,22,B22,2030-11-01 18:00:00,2030-11-01 20:00:00,2.0
71,23,B23,2030-11-01 20:00:00,2030-11-01 22:00:00,2.0
71,24,B24,2030-11-01 22:00:00,2030-11-02 00:00:00,2.0
72,1,B01,2030-12-02 00:00:00,2030-12-02 02:00:00,2.0
72,2,B02,2030-12-02 02:00:00,2030-12-02 04:00:00,2.0
72,3,B03,2030-12-02 04:00:00,2030-12-02 06:00:00,2.0
72,4,B04,2030-12-02 06:00:00,2030-12-02 08:00:00,2.0
72,5,B05,2030-12-02 08:00:00,2030-12-02 10:00:00,2.0
72,6,B06,2030-12-02 10:00:00,2030-12-02 12:00:00,2.0
72,7,B07,2030-12-02 12:00:00,2030-12-02 14:00:00,2.0
72,8,B08,2030-12-02 14:00:00,2030-12-02 16:00:00,2.0
72,9,B09,2030-12-02 16:00:00,2030-12-02 18:00:00,2.0
72,10,B10,2030-12-02 18:00:00,2030-12-02 20:00:00,2.0
72,11,B11,2030-12-02 20:00:00,2030-12-02 22:00:00,2.0
72,12,B12,2030-12-02 22:00:00,2030-12-03 00:00:00,2.0
72,13,B13,2030-12-01 00:00:00,2030-12-01 02:00:00,2.0
72,14,B14,2030-12-01 02:00:00,2030-12-01 04:00:00,2.0
72,15,B15,2030-12-01 04:00:00,2030-12-01 06:00:00,2.0
72,16,B16,2030-12-01 06:00:00,2030-12-01 08:00:00,2.0
72,17,B17,2030-12-01 08:00:00,2030-12-01 10:00:00,2.0
72,18,B18,2030-12-01 10:00:00,2030-12-01 12:00:00,2.0
72,19,B19,2030-12-01 12:00:00,2030-12-01 14:00:00,2.0
72,20,B20,2030-12-01 14:00:00,2030-12-01 16:00:00,2.0
72,21,B21,2030-12-01 16:00:00,2030-12-01 18:00:00,2.0
72,22,B22,2030-12-01 18:00:00,2030-12-01 20:00:00,2.0
72,23,B23,2030-12-01 20:00:00,2030-12-01 22:00:00,2.0
72,24,B24,2030-12-01 22:00:00,2030-12-02 00:00:00,2.0
73,1,B01,2031-01-02 00:00:00,2031-01-02 02:00:00,2.0
73,2,B02,2031-01-02 02:00:00,2031-01-02 04:00:00,2.0
73,3,B03,2031-01-02 04:00:00,2031-01-02 06:00:00,2.0
73,4,B04,2031-01-02 06:00:00,2031-01-02 08:00:00,2.0
73,5,B05,2031-01-02 08:00:00,2031-01-02 10:00:00,2.0
73,6,B06,2031-01-02 10:00:00,2031-01-02 12:00:00,2.0
73,7,B07,2031-01-02 12:00:00,2031-01-02 14:00:00,2.0
73,8,B08,2031-01-02 14:00:00,2031-01-02 16:00:00,2.0
73,9,B09,2031-01-02 16:00:00,2031-01-02 18:00:00,2.0
73,10,B10,2031-01-02 18:00:00,2031-01-02 20:00:00,2.0
73,11,B11,2031-01-02 20:00:00,2031-01-02 22:00:00,2.0
73,12,B12,2031-01-02 22:00:00,2031-01-03 00:00:00,2.0
73,13,B13,2031-01-01 00:00:00,2031-01-01 02:00:00,2.0
73,14,B14,2031-01-01 02:00:00,2031-01-01 04:00:00,2.0
73,15,B15,2031-01-01 04:00:00,2031-01-01 06:00:00,2.0
73,16,B16,2031-01-01 06:00:00,2031-01-01 08:00:00,2.0
73,17,B17,2031-01-01 08:00:00,2031-01-01 10:00:00,2.0
73,18,B18,2031-01-01 10:00:00,2031-01-01 12:00:00,2.0
73,19,B19,2031-01-01 12:00:00,2031-01-01 14:00:00,2.0
73,20,B20,2031-01-01 14:00:00,2031-01-01 16:00:00,2.0
73,21,B21,2031-01-01 16:00:00,2031-01-01 18:00:00,2.0
73,22,B22,2031-01-01 18:00:00,2031-01-01 20:00:00,2.0
73,23,B23,2031-01-01 20:00:00,2031-01-01 22:00:00,2.0
73,24,B24,2031-01-01 22:00:00,2031-01-02 00:00:00,2.0
74,1,B01,2031-02-01 00:00:00,2031-02-01 02:00:00,2.0
74,2,B02,2031-02-01 02:00:00,2031-02-01 04:00:00,2.0
74,3,B03,2031-02-01 04:00:00,2031-02-01 06:00:00,2.0
74,4,B04,2031-02-01 06:00:00,2031-02-01 08:00:00,2.0
74,5,B05,2031-02-01 08:00:00,2031-02-01 10:00:00,2.0
74,6,B06,2031-02-01 10:00:00,2031-02-01 12:00:00,2.0
74,7,B07,2031-02-01 12:00:00,2031-02-01 14:00:00,2.0
74,8,B08,2031-02-01 14:00:00,2031-02-01 16:00:00,2.0
74,9,B09,2031-02-01 16:00:00,2031-02-01 18:00:00,2.0
74,10,B10,2031-02-01 18:00:00,2031-02-01 20:00:00,2.0
74,11,B11,2031-02-01 20:00:00,2031-02-01 22:00:00,2.0
74,12,B12,2031-02-01 22:00:00,2031-02-02 00:00:00,2.0
74,13,B13,2031-02-02 00:00:00,2031-02-02 02:00:00,2.0
74,14,B14,2031-02-02 02:00:00,2031-02-02 04:00:00,2.0
74,15,B15,2031-02-02 04:00:00,2031-02-02 06:00:00,2.0
74,16,B16,2031-02-02 06:00:00,2031-02-02 08:00:00,2.0
74,17,B17,2031-02-02 08:00:00,2031-02-02 10:00:00,2.0
74,18,B18,2031-02-02 10:00:00,2031-02-02 12:00:00,2.0
74,19,B19,2031-02-02 12:00:00,2031-02-02 14:00:00,2.0
74,20,B20,2031-02-02 14:00:00,2031-02-02 16:00:00,2.0
74,21,B21,2031-02-02 16:00:00,2031-02-02 18:00:00,2.0
74,22,B22,2031-02-02 18:00:00,2031-02-02 20:00:00,2.0
74,23,B23,2031-02-02 20:00:00,2031-02-02 22:00:00,2.0
74,24,B24,2031-02-02 22:00:00,2031-02-03 00:00:00,2.0
75,1,B01,2031-03-01 00:00:00,2031-03-01 02:00:00,2.0
75,2,B02,2031-03-01 02:00:00,2031-03-01 04:00:00,2.0
75,3,B03,2031-03-01 04:00:00,2031-03-01 06:00:00,2.0
75,4,B04,2031-03-01 06:00:00,2031-03-01 08:00:00,2.0
75,5,B05,2031-03-01 08:00:00,2031-03-01 10:00:00,2.0
75,6,B06,2031-03-01 10:00:00,2031-03-01 12:00:00,2.0
75,7,B07,2031-03-01 12:00:00,2031-03-01 14:00:00,2.0
75,8,B08,2031-03-01 14:00:00,2031-03-01 16:00:00,2.0
75,9,B09,2031-03-01 16:00:00,2031-03-01 18:00:00,2.0
75,10,B10,2031-03-01 18:00:00,2031-03-01 20:00:00,2.0
75,11,B11,2031-03-01 20:00:00,2031-03-01 22:00:00,2.0
75,12,B12,2031-03-01 22:00:00,2031-03-02 00:00:00,2.0
75,13,B13,2031-03-02 00:00:00,2031-03-02 02:00:00,2.0
75,14,B14,2031-03-02 02:00:00,2031-03-02 04:00:00,2.0
75,15,B15,2031-03-02 04:00:00,2031-03-02 06:00:00,2.0
75,16,B16,2031-03-02 06:00:00,2031-03-02 08:00:00,2.0
75,17,B17,2031-03-02 08:00:00,2031-03-02 10:00:00,2.0
75,18,B18,2031-03-02 10:00:00,2031-03-02 12:00:00,2.0
75,19,B19,2031-03-02 12:00:00,2031-03-02 14:00:00,2.0
75,20,B20,2031-03-02 14:00:00,2031-03-02 16:00:00,2.0
75,21,B21,2031-03-02 16:00:00,2031-03-02 18:00:00,2.0
75,22,B22,2031-03-02 18:00:00,2031-03-02 20:00:00,2.0
75,23,B23,2031-03-02 20:00:00,2031-03-02 22:00:00,2.0
75,24,B24,2031-03-02 22:00:00,2031-03-03 00:00:00,2.0
76,1,B01,2031-04-01 00:00:00,2031-04-01 02:00:00,2.0
76,2,B02,2031-04-01 02:00:00,2031-04-01 04:00:00,2.0
76,3,B03,2031-04-01 04:00:00,2031-04-01 06:00:00,2.0
76,4,B04,2031-04-01 06:00:00,2031-04-01 08:00:00,2.0
76,5,B05,2031-04-01 08:00:00,2031-04-01 10:00:00,2.0
76,6,B06,2031-04-01 10:00:00,2031-04-01 12:00:00,2.0
76,7,B07,2031-04-01 12:00:00,2031-04-01 14:00:00,2.0
76,8,B08,2031-04-01 14:00:00,2031-04-01 16:00:00,2.0
76,9,B09,2031-04-01 16:00:00,2031-04-01 18:00:00,2.0
76,10,B10,2031-04-01 18:00:00,2031-04-01 20:00:00,2.0
76,11,B11,2031-04-01 20:00:00,2031-04-01 22:00:00,2.0
76,12,B12,2031-04-01 22:00:00,2031-04-02 00:00:00,2.0
76,13,B13,2031-04-06 00:00:00,2031-04-06 02:00:00,2.0
76,14,B14,2031-04-06 02:00:00,2031-04-06 04:00:00,2.0
76,15,B15,2031-04-06 04:00:00,2031-04-06 06:00:00,2.0
76,16,B16,2031-04-06 06:00:00,2031-04-06 08:00:00,2.0
76,17,B17,2031-04-06 08:00:00,2031-04-06 10:00:00,2.0
76,18,B18,2031-04-06 10:00:00,2031-04-06 12:00:00,2.0
76,19,B19,2031-04-06 12:00:00,2031-04-06 14:00:00,2.0
76,20,B20,2031-04-06 14:00:00,2031-04-06 16:00:00,2.0
76,21,B21,2031-04-06 16:00:00,2031-04-06 18:00:00,2.0
76,22,B22,2031-04-06 18:00:00,2031-04-06 20:00:00,2.0
76,23,B23,2031-04-06 20:00:00,2031-04-06 22:00:00,2.0
76,24,B24,2031-04-06 22:00:00,2031-04-07 00:00:00,2.0
77,1,B01,2031-05-02 00:00:00,2031-05-02 02:00:00,2.0
77,2,B02,2031-05-02 02:00:00,2031-05-02 04:00:00,2.0
77,3,B03,2031-05-02 04:00:00,2031-05-02 06:00:00,2.0
77,4,B04,2031-05-02 06:00:00,2031-05-02 08:00:00,2.0
77,5,B05,2031-05-02 08:00:00,2031-05-02 10:00:00,2.0
77,6,B06,2031-05-02 10:00:00,2031-05-02 12:00:00,2.0
77,7,B07,2031-05-02 12:00:00,2031-05-02 14:00:00,2.0
77,8,B08,2031-05-02 14:00:00,2031-05-02 16:00:00,2.0
77,9,B09,2031-05-02 16:00:00,2031-05-02 18:00:00,2.0
77,10,B10,2031-05-02 18:00:00,2031-05-02 20:00:00,2.0
77,11,B11,2031-05-02 20:00:00,2031-05-02 22:00:00,2.0
77,12,B12,2031-05-02 22:00:00,2031-05-03 00:00:00,2.0
77,13,B13,2031-05-01 00:00:00,2031-05-01 02:00:00,2.0
77,14,B14,2031-05-01 02:00:00,2031-05-01 04:00:00,2.0
77,15,B15,2031-05-01 04:00:00,2031-05-01 06:00:00,2.0
77,16,B16,2031-05-01 06:00:00,2031-05-01 08:00:00,2.0
77,17,B17,2031-05-01 08:00:00,2031-05-01 10:00:00,2.0
77,18,B18,2031-05-01 10:00:00,2031-05-01 12:00:00,2.0
77,19,B19,2031-05-01 12:00:00,2031-05-01 14:00:00,2.0
77,20,B20,2031-05-01 14:00:00,2031-05-01 16:00:00,2.0
77,21,B21,2031-05-01 16:00:00,2031-05-01 18:00:00,2.0
77,22,B22,2031-05-01 18:00:00,2031-05-01 20:00:00,2.0
77,23,B23,2031-05-01 20:00:00,2031-05-01 22:00:00,2.0
77,24,B24,2031-05-01 22:00:00,2031-05-02 00:00:00,2.0
78,1,B01,2031-06-03 00:00:00,2031-06-03 02:00:00,2.0
78,2,B02,2031-06-03 02:00:00,2031-06-03 04:00:00,2.0
78,3,B03,2031-06-03 04:00:00,2031-06-03 06:00:00,2.0
78,4,B04,2031-06-03 06:00:00,2031-06-03 08:00:00,2.0
78,5,B05,2031-06-03 08:00:00,2031-06-03 10:00:00,2.0
78,6,B06,2031-06-03 10:00:00,2031-06-03 12:00:00,2.0
78,7,B07,2031-06-03 12:00:00,2031-06-03 14:00:00,2.0
78,8,B08,2031-06-03 14:00:00,2031-06-03 16:00:00,2.0
78,9,B09,2031-06-03 16:00:00,2031-06-03 18:00:00,2.0
78,10,B10,2031-06-03 18:00:00,2031-06-03 20:00:00,2.0
78,11,B11,2031-06-03 20:00:00,2031-06-03 22:00:00,2.0
78,12,B12,2031-06-03 22:00:00,2031-06-04 00:00:00,2.0
78,13,B13,2031-06-01 00:00:00,2031-06-01 02:00:00,2.0
78,14,B14,2031-06-01 02:00:00,2031-06-01 04:00:00,2.0
78,15,B15,2031-06-01 04:00:00,2031-06-01 06:00:00,2.0
78,16,B16,2031-06-01 06:00:00,2031-06-01 08:00:00,2.0
78,17,B17,2031-06-01 08:00:00,2031-06-01 10:00:00,2.0
78,18,B18,2031-06-01 10:00:00,2031-06-01 12:00:00,2.0
78,19,B19,2031-06-01 12:00:00,2031-06-01 14:00:00,2.0
78,20,B20,2031-06-01 14:00:00,2031-06-01 16:00:00,2.0
78,21,B21,2031-06-01 16:00:00,2031-06-01 18:00:00,2.0
78,22,B22,2031-06-01 18:00:00,2031-06-01 20:00:00,2.0
78,23,B23,2031-06-01 20:00:00,2031-06-01 22:00:00,2.0
78,24,B24,2031-06-01 22:00:00,2031-06-02 00:00:00,2.0
79,1,B01,2031-07-01 00:00:00,2031-07-01 02:00:00,2.0
79,2,B02,2031-07-01 02:00:00,2031-07-01 04:00:00,2.0
79,3,B03,2031-07-01 04:00:00,2031-07-01 06:00:00,2.0
79,4,B04,2031-07-01 06:00:00,2031-07-01 08:00:00,2.0
79,5,B05,2031-07-01 08:00:00,2031-07-01 10:00:00,2.0
79,6,B06,2031-07-01 10:00:00,2031-07-01 12:00:00,2.0
79,7,B07,2031-07-01 12:00:00,2031-07-01 14:00:00,2.0
79,8,B08,2031-07-01 14:00:00,2031-07-01 16:00:00,2.0
79,9,B09,2031-07-01 16:00:00,2031-07-01 18:00:00,2.0
79,10,B10,2031-07-01 18:00:00,2031-07-01 20:00:00,2.0
79,11,B11,2031-07-01 20:00:00,2031-07-01 22:00:00,2.0
79,12,B12,2031-07-01 22:00:00,2031-07-02 00:00:00,2.0
79,13,B13,2031-07-06 00:00:00,2031-07-06 02:00:00,2.0
79,14,B14,2031-07-06 02:00:00,2031-07-06 04:00:00,2.0
79,15,B15,2031-07-06 04:00:00,2031-07-06 06:00:00,2.0
79,16,B16,2031-07-06 06:00:00,2031-07-06 08:00:00,2.0
79,17,B17,2031-07-06 08:00:00,2031-07-06 10:00:00,2.0
79,18,B18,2031-07-06 10:00:00,2031-07-06 12:00:00,2.0
79,19,B19,2031-07-06 12:00:00,2031-07-06 14:00:00,2.0
79,20,B20,2031-07-06 14:00:00,2031-07-06 16:00:00,2.0
79,21,B21,2031-07-06 16:00:00,2031-07-06 18:00:00,2.0
79,22,B22,2031-07-06 18:00:00,2031-07-06 20:00:00,2.0
79,23,B23,2031-07-06 20:00:00,2031-07-06 22:00:00,2.0
79,24,B24,2031-07-06 22:00:00,2031-07-07 00:00:00,2.0
80,1,B01,2031-08-01 00:00:00,2031-08-01 02:00:00,2.0
80,2,B02,2031-08-01 02:00:00,2031-08-01 04:00:00,2.0
80,3,B03,2031-08-01 04:00:00,2031-08-01 06:00:00,2.0
80,4,B04,2031-08-01 06:00:00,2031-08-01 08:00:00,2.0
80,5,B05,2031-08-01 08:00:00,2031-08-01 10:00:00,2.0
80,6,B06,2031-08-01 10:00:00,2031-08-01 12:00:00,2.0
80,7,B07,2031-08-01 12:00:00,2031-08-01 14:00:00,2.0
80,8,B08,2031-08-01 14:00:00,2031-08-01 16:00:00,2.0
80,9,B09,2031-08-01 16:00:00,2031-08-01 18:00:00,2.0
80,10,B10,2031-08-01 18:00:00,2031-08-01 20:00:00,2.0
80,11,B11,2031-08-01 20:00:00,2031-08-01 22:00:00,2.0
80,12,B12,2031-08-01 22:00:00,2031-08-02 00:00:00,2.0
80,13,B13,2031-08-03 00:00:00,2031-08-03 02:00:00,2.0
80,14,B14,2031-08-03 02:00:00,2031-08-03 04:00:00,2.0
80,15,B15,2031-08-03 04:00:00,2031-08-03 06:00:00,2.0
80,16,B16,2031-08-03 06:00:00,2031-08-03 08:00:00,2.0
80,17,B17,2031-08-03 08:00:00,2031-08-03 10:00:00,2.0
80,18,B18,2031-08-03 10:00:00,2031-08-03 12:00:00,2.0
80,19,B19,2031-08-03 12:00:00,2031-08-03 14:00:00,2.0
80,20,B20,2031-08-03 14:00:00,2031-08-03 16:00:00,2.0
80,21,B21,2031-08-03 16:00:00,2031-08-03 18:00:00,2.0
80,22,B22,2031-08-03 18:00:00,2031-08-03 20:00:00,2.0
80,23,B23,2031-08-03 20:00:00,2031-08-03 22:00:00,2.0
80,24,B24,2031-08-03 22:00:00,2031-08-04 00:00:00,2.0
81,1,B01,2031-09-02 00:00:00,2031-09-02 02:00:00,2.0
81,2,B02,2031-09-02 02:00:00,2031-09-02 04:00:00,2.0
81,3,B03,2031-09-02 04:00:00,2031-09-02 06:00:00,2.0
81,4,B04,2031-09-02 06:00:00,2031-09-02 08:00:00,2.0
81,5,B05,2031-09-02 08:00:00,2031-09-02 10:00:00,2.0
81,6,B06,2031-09-02 10:00:00,2031-09-02 12:00:00,2.0
81,7,B07,2031-09-02 12:00:00,2031-09-02 14:00:00,2.0
81,8,B08,2031-09-02 14:00:00,2031-09-02 16:00:00,2.0
81,9,B09,2031-09-02 16:00:00,2031-09-02 18:00:00,2.0
81,10,B10,2031-09-02 18:00:00,2031-09-02 20:00:00,2.0
81,11,B11,2031-09-02 20:00:00,2031-09-02 22:00:00,2.0
81,12,B12,2031-09-02 22:00:00,2031-09-03 00:00:00,2.0
81,13,B13,2031-09-01 00:00:00,2031-09-01 02:00:00,2.0
81,14,B14,2031-09-01 02:00:00,2031-09-01 04:00:00,2.0
81,15,B15,2031-09-01 04:00:00,2031-09-01 06:00:00,2.0
81,16,B16,2031-09-01 06:00:00,2031-09-01 08:00:00,2.0
81,17,B17,2031-09-01 08:00:00,2031-09-01 10:00:00,2.0
81,18,B18,2031-09-01 10:00:00,2031-09-01 12:00:00,2.0
81,19,B19,2031-09-01 12:00:00,2031-09-01 14:00:00,2.0
81,20,B20,2031-09-01 14:00:00,2031-09-01 16:00:00,2.0
81,21,B21,2031-09-01 16:00:00,2031-09-01 18:00:00,2.0
81,22,B22,2031-09-01 18:00:00,2031-09-01 20:00:00,2.0
81,23,B23,2031-09-01 20:00:00,2031-09-01 22:00:00,2.0
81,24,B24,2031-09-01 22:00:00,2031-09-02 00:00:00,2.0
82,1,B01,2031-10-01 00:00:00,2031-10-01 02:00:00,2.0
82,2,B02,2031-10-01 02:00:00,2031-10-01 04:00:00,2.0
82,3,B03,2031-10-01 04:00:00,2031-10-01 06:00:00,2.0
82,4,B04,2031-10-01 06:00:00,2031-10-01 08:00:00,2.0
82,5,B05,2031-10-01 08:00:00,2031-10-01 10:00:00,2.0
82,6,B06,2031-10-01 10:00:00,2031-10-01 12:00:00,2.0
82,7,B07,2031-10-01 12:00:00,2031-10-01 14:00:00,2.0
82,8,B08,2031-10-01 14:00:00,2031-10-01 16:00:00,2.0
82,9,B09,2031-10-01 16:00:00,2031-10-01 18:00:00,2.0
82,10,B10,2031-10-01 18:00:00,2031-10-01 20:00:00,2.0
82,11,B11,2031-10-01 20:00:00,2031-10-01 22:00:00,2.0
82,12,B12,2031-10-01 22:00:00,2031-10-02 00:00:00,2.0
82,13,B13,2031-10-05 00:00:00,2031-10-05 02:00:00,2.0
82,14,B14,2031-10-05 02:00:00,2031-10-05 04:00:00,2.0
82,15,B15,2031-10-05 04:00:00,2031-10-05 06:00:00,2.0
82,16,B16,2031-10-05 06:00:00,2031-10-05 08:00:00,2.0
82,17,B17,2031-10-05 08:00:00,2031-10-05 10:00:00,2.0
82,18,B18,2031-10-05 10:00:00,2031-10-05 12:00:00,2.0
82,19,B19,2031-10-05 12:00:00,2031-10-05 14:00:00,2.0
82,20,B20,2031-10-05 14:00:00,2031-10-05 16:00:00,2.0
82,21,B21,2031-10-05 16:00:00,2031-10-05 18:00:00,2.0
82,22,B22,2031-10-05 18:00:00,2031-10-05 20:00:00,2.0
82,23,B23,2031-10-05 20:00:00,2031-10-05 22:00:00,2.0
82,24,B24,2031-10-05 22:00:00,2031-10-06 00:00:00,2.0
83,1,B01,2031-11-04 00:00:00,2031-11-04 02:00:00,2.0
83,2,B02,2031-11-04 02:00:00,2031-11-04 04:00:00,2.0
83,3,B03,2031-11-04 04:00:00,2031-11-04 06:00:00,2.0
83,4,B04,2031-11-04 06:00:00,2031-11-04 08:00:00,2.0
83,5,B05,2031-11-04 08:00:00,2031-11-04 10:00:00,2.0
83,6,B06,2031-11-04 10:00:00,2031-11-04 12:00:00,2.0
83,7,B07,2031-11-04 12:00:00,2031-11-04 14:00:00,2.0
83,8,B08,2031-11-04 14:00:00,2031-11-04 16:00:00,2.0
83,9,B09,2031-11-04 16:00:00,2031-11-04 18:00:00,2.0
83,10,B10,2031-11-04 18:00:00,2031-11-04 20:00:00,2.0
83,11,B11,2031-11-04 20:00:00,2031-11-04 22:00:00,2.0
83,12,B12,2031-11-04 22:00:00,2031-11-05 00:00:00,2.0
83,13,B13,2031-11-01 00:00:00,2031-11-01 02:00:00,2.0
83,14,B14,2031-11-01 02:00:00,2031-11-01 04:00:00,2.0
83,15,B15,2031-11-01 04:00:00,2031-11-01 06:00:00,2.0
83,16,B16,2031-11-01 06:00:00,2031-11-01 08:00:00,2.0
83,17,B17,2031-11-01 08:00:00,2031-11-01 10:00:00,2.0
83,18,B18,2031-11-01 10:00:00,2031-11-01 12:00:00,2.0
83,19,B19,2031-11-01 12:00:00,2031-11-01 14:00:00,2.0
83,20,B20,2031-11-01 14:00:00,2031-11-01 16:00:00,2.0
83,21,B21,2031-11-01 16:00:00,2031-11-01 18:00:00,2.0
83,22,B22,2031-11-01 18:00:00,2031-11-01 20:00:00,2.0
83,23,B23,2031-11-01 20:00:00,2031-11-01 22:00:00,2.0
83,24,B24,2031-11-01 22:00:00,2031-11-02 00:00:00,2.0
84,1,B01,2031-12-02 00:00:00,2031-12-02 02:00:00,2.0
84,2,B02,2031-12-02 02:00:00,2031-12-02 04:00:00,2.0
84,3,B03,2031-12-02 04:00:00,2031-12-02 06:00:00,2.0
84,4,B04,2031-12-02 06:00:00,2031-12-02 08:00:00,2.0
84,5,B05,2031-12-02 08:00:00,2031-12-02 10:00:00,2.0
84,6,B06,2031-12-02 10:00:00,2031-12-02 12:00:00,2.0
84,7,B07,2031-12-02 12:00:00,2031-12-02 14:00:00,2.0
84,8,B08,2031-12-02 14:00:00,2031-12-02 16:00:00,2.0
84,9,B09,2031-12-02 16:00:00,2031-12-02 18:00:00,2.0
84,10,B10,2031-12-02 18:00:00,2031-12-02 20:00:00,2.0
84,11,B11,2031-12-02 20:00:00,2031-12-02 22:00:00,2.0
84,12,B12,2031-12-02 22:00:00,2031-12-03 00:00:00,2.0
84,13,B13,2031-12-01 00:00:00,2031-12-01 02:00:00,2.0
84,14,B14,2031-12-01 02:00:00,2031-12-01 04:00:00,2.0
84,15,B15,2031-12-01 04:00:00,2031-12-01 06:00:00,2.0
84,16,B16,2031-12-01 06:00:00,2031-12-01 08:00:00,2.0
84,17,B17,2031-12-01 08:00:00,2031-12-01 10:00:00,2.0
84,18,B18,2031-12-01 10:00:00,2031-12-01 12:00:00,2.0
84,19,B19,2031-12-01 12:00:00,2031-12-01 14:00:00,2.0
84,20,B20,2031-12-01 14:00:00,2031-12-01 16:00:00,2.0
84,21,B21,2031-12-01 16:00:00,2031-12-01 18:00:00,2.0
84,22,B22,2031-12-01 18:00:00,2031-12-01 20:00:00,2.0
84,23,B23,2031-12-01 20:00:00,2031-12-01 22:00:00,2.0
84,24,B24,2031-12-01 22:00:00,2031-12-02 00:00:00,2.0
85,1,B01,2032-01-02 00:00:00,2032-01-02 02:00:00,2.0
85,2,B02,2032-01-02 02:00:00,2032-01-02 04:00:00,2.0
85,3,B03,2032-01-02 04:00:00,2032-01-02 06:00:00,2.0
85,4,B04,2032-01-02 06:00:00,2032-01-02 08:00:00,2.0
85,5,B05,2032-01-02 08:00:00,2032-01-02 10:00:00,2.0
85,6,B06,2032-01-02 10:00:00,2032-01-02 12:00:00,2.0
85,7,B07,2032-01-02 12:00:00,2032-01-02 14:00:00,2.0
85,8,B08,2032-01-02 14:00:00,2032-01-02 16:00:00,2.0
85,9,B09,2032-01-02 16:00:00,2032-01-02 18:00:00,2.0
85,10,B10,2032-01-02 18:00:00,2032-01-02 20:00:00,2.0
85,11,B11,2032-01-02 20:00:00,2032-01-02 22:00:00,2.0
85,12,B12,2032-01-02 22:00:00,2032-01-03 00:00:00,2.0
85,13,B13,2032-01-01 00:00:00,2032-01-01 02:00:00,2.0
85,14,B14,2032-01-01 02:00:00,2032-01-01 04:00:00,2.0
85,15,B15,2032-01-01 04:00:00,2032-01-01 06:00:00,2.0
85,16,B16,2032-01-01 06:00:00,2032-01-01 08:00:00,2.0
85,17,B17,2032-01-01 08:00:00,2032-01-01 10:00:00,2.0
85,18,B18,2032-01-01 10:00:00,2032-01-01 12:00:00,2.0
85,19,B19,2032-01-01 12:00:00,2032-01-01 14:00:00,2.0
85,20,B20,2032-01-01 14:00:00,2032-01-01 16:00:00,2.0
85,21,B21,2032-01-01 16:00:00,2032-01-01 18:00:00,2.0
85,22,B22,2032-01-01 18:00:00,2032-01-01 20:00:00,2.0
85,23,B23,2032-01-01 20:00:00,2032-01-01 22:00:00,2.0
85,24,B24,2032-01-01 22:00:00,2032-01-02 00:00:00,2.0
86,1,B01,2032-02-01 00:00:00,2032-02-01 02:00:00,2.0
86,2,B02,2032-02-01 02:00:00,2032-02-01 04:00:00,2.0
86,3,B03,2032-02-01 04:00:00,2032-02-01 06:00:00,2.0
86,4,B04,2032-02-01 06:00:00,2032-02-01 08:00:00,2.0
86,5,B05,2032-02-01 08:00:00,2032-02-01 10:00:00,2.0
86,6,B06,2032-02-01 10:00:00,2032-02-01 12:00:00,2.0
86,7,B07,2032-02-01 12:00:00,2032-02-01 14:00:00,2.0
86,8,B08,2032-02-01 14:00:00,2032-02-01 16:00:00,2.0
86,9,B09,2032-02-01 16:00:00,2032-02-01 18:00:00,2.0
86,10,B10,2032-02-01 18:00:00,2032-02-01 20:00:00,2.0
86,11,B11,2032-02-01 20:00:00,2032-02-01 22:00:00,2.0
86,12,B12,2032-02-01 22:00:00,2032-02-02 00:00:00,2.0
86,13,B13,2032-02-02 00:00:00,2032-02-02 02:00:00,2.0
86,14,B14,2032-02-02 02:00:00,2032-02-02 04:00:00,2.0
86,15,B15,2032-02-02 04:00:00,2032-02-02 06:00:00,2.0
